ID,Класс,Пол,Уровень тревожности (1-10),Пропуски занятий,Оценка отношений с учителями (1-5),Возраст,Русский язык,Литература,Иностранный язык,Математика,Алгебра,Геометрия,Информатика,История России,Всеобщая история,Обществознание,География,Физика,Химия,Биология,Музыка,Изобразительное искусство,Технология,Основы безопасности жизнедеятельности,Физическая культура,Когнитивные способности,Результаты анкет,Средний балл,Диагностика профиля способностей и достижений,Сильные стороны,Слабые стороны
1415,9,Ж,5,1,4,16,3,3,5,,4,4,3,2,5,2,3,4,5,4,,,2,3,2,72,1,3.375,Нуждается в улучшении,"Иностранный язык, Всеобщая история, Химия","История России, Обществознание, Технология, Физическая культура"
1416,9,Ж,4,4,4,16,4,3,5,,3,5,3,4,5,3,4,4,3,3,,,2,5,3,86,4,3.6875,Выше среднего,"Иностранный язык, Геометрия, Всеобщая история, Основы безопасности жизнедеятельности",Технология
1417,9,М,2,3,4,16,4,3,5,,4,5,2,3,4,5,5,2,4,5,,,2,5,5,77,3,3.9375,Выше среднего,"Иностранный язык, Геометрия, Обществознание, География, Биология, Основы безопасности жизнедеятельности, Физическая культура","Информатика, Физика, Технология"
1418,9,М,3,3,1,17,5,3,3,,3,4,3,3,5,4,5,3,3,5,,,3,4,5,98,3,3.8125,Выше среднего,"Русский язык, Всеобщая история, География, Биология, Физическая культура",
1419,9,М,7,1,5,17,4,5,4,,3,4,5,4,4,5,3,4,4,5,,,2,4,4,54,4,4.0,Выше среднего,"Литература, Информатика, Обществознание, Биология",Технология
1420,9,М,8,2,2,17,4,4,2,,4,3,3,2,5,3,5,5,3,3,,,2,2,3,85,4,3.3125,Нуждается в улучшении,"Всеобщая история, География, Физика","Иностранный язык, История России, Технология, Основы безопасности жизнедеятельности"
1421,9,М,6,2,4,16,5,3,3,,2,4,4,5,5,4,4,2,4,3,,,3,5,4,96,3,3.75,Выше среднего,"Русский язык, История России, Всеобщая история, Основы безопасности жизнедеятельности","Алгебра, Физика"
1422,9,М,5,0,2,16,5,4,4,,3,4,5,3,3,2,5,4,3,3,,,2,4,4,59,5,3.625,Выше среднего,"Русский язык, Информатика, География","Обществознание, Технология"
1423,9,М,1,0,1,17,3,4,5,,3,4,3,3,4,4,5,5,4,3,,,5,4,4,54,5,3.9375,Выше среднего,"Иностранный язык, География, Физика, Технология",
1424,9,М,8,4,5,16,3,4,5,,4,3,5,4,5,4,4,5,3,4,,,2,4,4,63,5,3.9375,Выше среднего,"Иностранный язык, Информатика, Всеобщая история, Физика",Технология
1425,9,Ж,3,1,1,16,4,2,5,,4,2,3,2,3,2,4,2,5,3,,,5,4,2,73,5,3.25,Нуждается в улучшении,"Иностранный язык, Химия, Технология","Литература, Геометрия, История России, Обществознание, Физика, Физическая культура"
1426,9,Ж,6,0,2,16,4,3,5,,3,5,3,4,5,5,4,4,5,4,,,5,4,3,77,4,4.125,Выше среднего,"Иностранный язык, Геометрия, Всеобщая история, Обществознание, Химия, Технология",
1427,9,М,3,0,5,16,5,2,2,,3,4,3,5,4,3,4,2,5,5,,,3,4,5,70,2,3.6875,Выше среднего,"Русский язык, История России, Химия, Биология, Физическая культура","Литература, Иностранный язык, Физика"
1428,9,М,7,5,5,17,4,5,4,,5,5,3,4,4,4,2,5,5,3,,,2,4,5,94,2,4.0,Выше среднего,"Литература, Алгебра, Геометрия, Физика, Химия, Физическая культура","География, Технология"
1429,9,Ж,7,1,1,16,2,4,2,,5,3,4,3,4,4,2,3,2,4,,,2,5,5,89,3,3.375,Нуждается в улучшении,"Алгебра, Основы безопасности жизнедеятельности, Физическая культура","Русский язык, Иностранный язык, География, Химия, Технология"
1430,9,М,9,4,4,17,5,4,3,,2,2,5,4,5,5,2,5,5,2,,,4,3,4,61,2,3.75,Выше среднего,"Русский язык, Информатика, Всеобщая история, Обществознание, Физика, Химия","Алгебра, Геометрия, География, Биология"
1431,9,М,5,0,2,17,5,3,4,,4,2,3,5,3,2,5,5,2,2,,,4,2,3,69,5,3.375,Нуждается в улучшении,"Русский язык, История России, География, Физика","Геометрия, Обществознание, Химия, Биология, Основы безопасности жизнедеятельности"
1432,9,М,8,4,3,16,3,3,4,,3,5,2,3,2,4,2,5,3,2,,,3,4,3,81,4,3.1875,Нуждается в улучшении,"Геометрия, Физика","Информатика, Всеобщая история, География, Биология"
1433,9,Ж,10,3,3,17,5,2,4,,3,2,3,4,4,4,2,5,3,2,,,3,5,2,87,5,3.3125,Нуждается в улучшении,"Русский язык, Физика, Основы безопасности жизнедеятельности","Литература, Геометрия, География, Биология, Физическая культура"
1434,9,Ж,10,4,1,17,3,5,2,,3,5,4,3,5,2,3,3,5,3,,,4,3,4,89,1,3.5625,Выше среднего,"Литература, Геометрия, Всеобщая история, Химия","Иностранный язык, Обществознание"
1435,9,Ж,8,2,2,16,3,3,2,,4,3,3,5,4,4,4,3,4,4,,,3,5,3,91,4,3.5625,Выше среднего,"История России, Основы безопасности жизнедеятельности",Иностранный язык
1436,9,Ж,1,2,2,17,5,2,2,,3,5,4,4,3,3,5,4,4,5,,,5,4,4,70,1,3.875,Выше среднего,"Русский язык, Геометрия, География, Биология, Технология","Литература, Иностранный язык"
1437,9,Ж,5,4,1,17,4,5,2,,5,5,4,5,3,2,4,4,5,2,,,3,4,5,66,1,3.875,Выше среднего,"Литература, Алгебра, Геометрия, История России, Химия, Физическая культура","Иностранный язык, Обществознание, Биология"
1438,9,М,3,2,2,17,2,4,3,,4,5,3,5,5,3,3,2,4,5,,,3,5,3,50,3,3.6875,Выше среднего,"Геометрия, История России, Всеобщая история, Биология, Основы безопасности жизнедеятельности","Русский язык, Физика"
1439,9,Ж,1,3,4,17,3,5,4,,3,3,5,3,2,5,5,3,4,5,,,2,5,3,93,1,3.75,Выше среднего,"Литература, Информатика, Обществознание, География, Биология, Основы безопасности жизнедеятельности","Всеобщая история, Технология"
1440,9,М,4,1,1,17,4,2,5,,5,4,3,2,4,2,2,5,2,4,,,4,5,3,77,2,3.5,Нуждается в улучшении,"Иностранный язык, Алгебра, Физика, Основы безопасности жизнедеятельности","Литература, История России, Обществознание, География, Химия"
1441,9,М,8,2,4,17,3,4,3,,2,2,5,3,3,4,5,5,5,3,,,3,2,2,51,2,3.375,Нуждается в улучшении,"Информатика, География, Физика, Химия","Алгебра, Геометрия, Основы безопасности жизнедеятельности, Физическая культура"
1442,9,Ж,3,2,2,17,4,3,4,,3,3,3,3,3,3,2,3,5,2,,,3,3,4,66,1,3.1875,Нуждается в улучшении,Химия,"География, Биология"
1443,9,Ж,10,4,1,17,4,5,3,,3,3,2,4,3,3,5,3,5,4,,,3,3,4,88,3,3.5625,Выше среднего,"Литература, География, Химия",Информатика
1444,9,М,2,3,2,16,3,2,5,,3,4,5,5,3,3,2,4,3,5,,,3,5,4,63,1,3.6875,Выше среднего,"Иностранный язык, Информатика, История России, Биология, Основы безопасности жизнедеятельности","Литература, География"
1445,9,М,9,1,1,16,4,3,3,,3,2,4,3,5,4,5,5,3,3,,,4,5,5,63,4,3.8125,Выше среднего,"Всеобщая история, География, Физика, Основы безопасности жизнедеятельности, Физическая культура",Геометрия
1446,9,М,10,4,2,16,5,5,5,,2,5,5,4,3,3,2,4,3,4,,,3,3,3,93,4,3.6875,Выше среднего,"Русский язык, Литература, Иностранный язык, Геометрия, Информатика","Алгебра, География"
1447,9,Ж,5,4,4,17,4,4,5,,3,2,3,5,3,2,2,5,3,2,,,4,2,4,97,4,3.3125,Нуждается в улучшении,"Иностранный язык, История России, Физика","Геометрия, Обществознание, География, Биология, Основы безопасности жизнедеятельности"
1448,9,Ж,7,5,4,17,3,4,5,,2,3,5,3,4,5,5,5,3,4,,,3,5,4,67,4,3.9375,Выше среднего,"Иностранный язык, Информатика, Обществознание, География, Физика, Основы безопасности жизнедеятельности",Алгебра
1449,9,Ж,2,3,2,17,3,2,2,,5,2,2,3,5,4,2,5,4,2,,,4,4,3,89,1,3.25,Нуждается в улучшении,"Алгебра, Всеобщая история, Физика","Литература, Иностранный язык, Геометрия, Информатика, География, Биология"
1450,9,Ж,9,1,1,16,4,2,4,,2,5,2,4,4,3,5,4,5,4,,,4,4,3,83,5,3.6875,Выше среднего,"Геометрия, География, Химия","Литература, Алгебра, Информатика"
1451,9,Ж,9,3,3,16,5,4,2,,3,2,3,3,2,4,4,5,5,4,,,4,5,4,92,5,3.6875,Выше среднего,"Русский язык, Физика, Химия, Основы безопасности жизнедеятельности","Иностранный язык, Геометрия, Всеобщая история"
1452,9,М,4,1,4,16,3,4,2,,5,5,5,5,2,2,4,5,2,3,,,4,3,2,50,4,3.5,Нуждается в улучшении,"Алгебра, Геометрия, Информатика, История России, Физика","Иностранный язык, Всеобщая история, Обществознание, Химия, Физическая культура"
